postal_cd,postal_suffix_cd,internet_access_ind,utilities_included_ind,deposit_amt_eur,additional_cost_amt_eur,registration_cost_amt_eur,rent_amt_eur,price_per_night_eur,airbnb_income_amt,kamernet_income_amt,airbnb_income_rank,kamernet_income_rank
1015,AD,N,N,0.000,0.000,0.000,1350.000,1400.000,252000.000,16200.000,1,122
1033,WB,Y,N,2000.000,25.000,0.000,850.000,1305.000,234900.000,10175.000,2,187
1033,WB,Y,N,0.000,0.000,0.000,775.000,1305.000,234900.000,9300.000,2,204
1033,WB,Y,N,1000.000,50.000,0.000,775.000,1305.000,234900.000,9250.000,2,205
1033,WB,Y,N,2000.000,30.000,0.000,750.000,1305.000,234900.000,8970.000,2,213
1017,AL,N,N,0.000,0.000,0.000,1550.000,579.000,104220.000,18600.000,3,96
1017,TV,N,N,0.000,175.000,0.000,2050.000,550.000,99000.000,24425.000,4,36
1033,WB,Y,N,2000.000,25.000,0.000,850.000,435.000,78300.000,10175.000,5,187
1033,WB,Y,N,2000.000,25.000,0.000,850.000,435.000,78300.000,10175.000,5,187
1033,WB,Y,N,2000.000,25.000,0.000,850.000,435.000,78300.000,10175.000,5,187
1033,WB,Y,N,0.000,0.000,0.000,775.000,435.000,78300.000,9300.000,5,204
1033,WB,Y,N,0.000,0.000,0.000,775.000,435.000,78300.000,9300.000,5,204
1033,WB,Y,N,0.000,0.000,0.000,775.000,435.000,78300.000,9300.000,5,204
1033,WB,Y,N,1000.000,50.000,0.000,775.000,435.000,78300.000,9250.000,5,205
1033,WB,Y,N,1000.000,50.000,0.000,775.000,435.000,78300.000,9250.000,5,205
1033,WB,Y,N,1000.000,50.000,0.000,775.000,435.000,78300.000,9250.000,5,205
1033,WB,Y,N,2000.000,30.000,0.000,750.000,435.000,78300.000,8970.000,5,213
1033,WB,Y,N,2000.000,30.000,0.000,750.000,435.000,78300.000,8970.000,5,213
1033,WB,Y,N,2000.000,30.000,0.000,750.000,435.000,78300.000,8970.000,5,213
1017,VV,N,N,0.000,0.000,0.000,3500.000,420.000,75600.000,42000.000,6,7
1017,VV,N,N,0.000,0.000,0.000,3500.000,420.000,75600.000,42000.000,6,7
1017,VV,N,N,0.000,0.000,0.000,3250.000,420.000,75600.000,39000.000,6,9
1072,JL,Y,N,2350.000,0.000,0.000,2350.000,400.000,72000.000,28200.000,7,23
1072,JL,Y,N,2050.000,0.000,0.000,2050.000,400.000,72000.000,24600.000,7,35
1051,GX,Y,N,3000.000,0.000,0.000,1500.000,400.000,72000.000,18000.000,7,101
1074,AN,Y,N,5000.000,175.000,0.000,2500.000,395.000,71100.000,29825.000,8,18
1017,AL,N,N,0.000,0.000,0.000,1550.000,389.000,70020.000,18600.000,9,96
1087,HW,Y,N,1800.000,0.000,0.000,1625.000,375.000,67500.000,19500.000,10,85
1053,VJ,Y,N,1550.000,0.000,0.000,1550.000,375.000,67500.000,18600.000,10,96
1012,EW,Y,N,3000.000,0.000,0.000,1600.000,350.000,63000.000,19200.000,11,87
1053,RJ,N,N,0.000,0.000,0.000,1575.000,350.000,63000.000,18900.000,11,94
1012,EW,Y,N,3000.000,0.000,0.000,1500.000,350.000,63000.000,18000.000,11,101
1012,EW,N,N,0.000,0.000,0.000,1500.000,350.000,63000.000,18000.000,11,101
1012,EW,Y,N,3000.000,12.000,0.000,1500.000,350.000,63000.000,17988.000,11,102
1017,GE,Y,N,750.000,140.000,0.000,750.000,350.000,63000.000,8860.000,11,217
1079,BC,Y,N,686.000,0.000,0.000,686.000,350.000,63000.000,8232.000,11,222
1071,EV,N,N,0.000,175.000,0.000,4200.000,349.000,62820.000,50225.000,12,2
1066,SB,Y,N,0.000,0.000,0.000,1150.000,325.000,58500.000,13800.000,13,139
1015,AD,N,N,0.000,0.000,0.000,1350.000,320.000,57600.000,16200.000,14,122
1019,BG,N,N,0.000,0.000,0.000,1250.000,320.000,57600.000,15000.000,14,131
1015,JT,Y,N,900.000,0.000,0.000,900.000,320.000,57600.000,10800.000,14,167
1015,JT,Y,N,900.000,0.000,0.000,900.000,320.000,57600.000,10800.000,14,167
1011,TE,Y,N,1200.000,0.000,0.000,1200.000,310.000,55800.000,14400.000,15,135
1017,BJ,Y,N,1768.000,0.000,0.000,884.000,310.000,55800.000,10608.000,15,175
1017,BJ,Y,N,1768.000,0.000,0.000,884.000,310.000,55800.000,10608.000,15,175
1011,TE,N,N,30.000,0.000,30.000,800.000,310.000,55800.000,9570.000,15,197
1017,AS,Y,N,0.000,0.000,0.000,2250.000,300.000,54000.000,27000.000,16,27
1072,JK,N,N,4000.000,0.000,0.000,2000.000,300.000,54000.000,24000.000,16,37
1072,JK,Y,N,3400.000,150.000,0.000,1850.000,300.000,54000.000,22050.000,16,55
1072,JK,N,N,0.000,0.000,0.000,1750.000,300.000,54000.000,21000.000,16,65
1012,EW,Y,N,3000.000,0.000,0.000,1600.000,300.000,54000.000,19200.000,16,87
1012,KL,N,N,0.000,0.000,40.000,1600.000,300.000,54000.000,19160.000,16,88
1012,EW,Y,N,3000.000,0.000,0.000,1500.000,300.000,54000.000,18000.000,16,101
1012,EW,N,N,0.000,0.000,0.000,1500.000,300.000,54000.000,18000.000,16,101
1012,EW,Y,N,3000.000,12.000,0.000,1500.000,300.000,54000.000,17988.000,16,102
1018,SK,N,N,0.000,0.000,0.000,1450.000,300.000,54000.000,17400.000,16,110
1073,XR,Y,N,1450.000,90.000,0.000,1450.000,300.000,54000.000,17310.000,16,111
1013,JL,N,N,0.000,0.000,0.000,1400.000,300.000,54000.000,16800.000,16,114
1015,AD,N,N,0.000,0.000,0.000,1350.000,300.000,54000.000,16200.000,16,122
1073,XR,N,N,0.000,0.000,0.000,1350.000,300.000,54000.000,16200.000,16,122
1016,HP,Y,N,0.000,0.000,0.000,950.000,300.000,54000.000,11400.000,16,160
1016,HP,Y,N,950.000,0.000,0.000,950.000,300.000,54000.000,11400.000,16,160
1017,AA,Y,N,1700.000,110.000,0.000,875.000,300.000,54000.000,10390.000,16,181
1012,RR,N,N,500.000,250.000,0.000,474.000,300.000,54000.000,5438.000,16,251
1054,AP,Y,N,5000.000,0.000,100.000,2750.000,299.000,53820.000,32900.000,17,11
1054,AP,Y,N,0.000,0.000,0.000,2500.000,299.000,53820.000,30000.000,17,16
1054,AP,Y,N,0.000,0.000,0.000,2500.000,299.000,53820.000,30000.000,17,16
1054,AP,Y,N,0.000,0.000,0.000,2500.000,299.000,53820.000,30000.000,17,16
1017,AG,N,N,0.000,0.000,40.000,2500.000,299.000,53820.000,29960.000,17,17
1054,AP,Y,N,0.000,0.000,0.000,2300.000,299.000,53820.000,27600.000,17,26
1054,AP,Y,N,2000.000,0.000,0.000,1200.000,299.000,53820.000,14400.000,17,135
1054,AP,Y,N,2000.000,0.000,0.000,1200.000,299.000,53820.000,14400.000,17,135
1017,HK,Y,N,500.000,50.000,0.000,950.000,299.000,53820.000,11350.000,17,161
1017,AG,Y,N,1600.000,60.000,0.000,750.000,299.000,53820.000,8940.000,17,215
1017,AL,N,N,0.000,0.000,0.000,1550.000,295.000,53100.000,18600.000,18,96
1019,BG,N,N,0.000,0.000,0.000,1250.000,280.000,50400.000,15000.000,19,131
1072,CB,Y,N,1150.000,118.000,0.000,1150.000,280.000,50400.000,13682.000,19,140
1013,GM,Y,N,2200.000,0.000,0.000,1050.000,280.000,50400.000,12600.000,19,150
1013,GM,Y,N,1900.000,0.000,0.000,950.000,280.000,50400.000,11400.000,19,160
1072,CB,N,N,750.000,250.000,0.000,875.000,280.000,50400.000,10250.000,19,185
1054,ZE,N,N,1800.000,0.000,0.000,1800.000,275.000,49500.000,21600.000,20,57
1015,MT,N,N,0.000,0.000,40.000,1675.000,275.000,49500.000,20060.000,20,75
1059,CZ,Y,N,2000.000,0.000,0.000,1625.000,263.000,47340.000,19500.000,21,85
1015,JM,Y,N,0.000,175.000,0.000,900.000,260.000,46800.000,10625.000,22,174
1015,WH,Y,N,1450.000,0.000,0.000,1450.000,255.000,45900.000,17400.000,23,110
1074,HR,N,N,0.000,0.000,0.000,2500.000,250.000,45000.000,30000.000,24,16
1074,HR,N,N,0.000,0.000,0.000,2250.000,250.000,45000.000,27000.000,24,27
1074,HR,Y,N,0.000,0.000,0.000,2100.000,250.000,45000.000,25200.000,24,33
1011,BH,N,N,0.000,175.000,0.000,2100.000,250.000,45000.000,25025.000,24,34
1011,BH,N,N,0.000,175.000,0.000,2100.000,250.000,45000.000,25025.000,24,34
1074,HR,Y,N,0.000,0.000,0.000,1850.000,250.000,45000.000,22200.000,24,54
1023,NT,Y,N,1500.000,0.000,0.000,1500.000,250.000,45000.000,18000.000,24,101
1019,BG,N,N,0.000,0.000,0.000,1250.000,250.000,45000.000,15000.000,24,131
1018,SZ,Y,N,0.000,0.000,0.000,1100.000,250.000,45000.000,13200.000,24,143
1016,AM,Y,N,0.000,0.000,0.000,1000.000,250.000,45000.000,12000.000,24,153
1016,HP,Y,N,0.000,0.000,0.000,950.000,250.000,45000.000,11400.000,24,160
1016,HP,Y,N,950.000,0.000,0.000,950.000,250.000,45000.000,11400.000,24,160
1013,HA,N,N,0.000,0.000,0.000,1750.000,249.000,44820.000,21000.000,25,65
1012,ES,N,N,0.000,0.000,0.000,4000.000,245.000,44100.000,48000.000,26,3
1013,EH,N,N,0.000,0.000,40.000,2500.000,240.000,43200.000,29960.000,27,17
1013,EH,N,N,0.000,0.000,40.000,2500.000,240.000,43200.000,29960.000,27,17
1015,TP,N,N,4500.000,0.000,100.000,2250.000,240.000,43200.000,26900.000,27,28
1013,EH,N,N,0.000,0.000,0.000,1750.000,240.000,43200.000,21000.000,27,65
1015,TP,N,N,3000.000,20.000,0.000,1500.000,240.000,43200.000,17980.000,27,103
1015,TP,N,N,3000.000,20.000,0.000,1500.000,240.000,43200.000,17980.000,27,103
1015,TP,N,N,3000.000,20.000,0.000,1500.000,240.000,43200.000,17980.000,27,103
1073,VZ,Y,N,1750.000,0.000,0.000,1850.000,230.000,41400.000,22200.000,28,54
1073,VZ,Y,N,0.000,0.000,0.000,1650.000,230.000,41400.000,19800.000,28,78
1016,HG,Y,N,2000.000,0.000,0.000,2000.000,227.000,40860.000,24000.000,29,37
1016,HG,N,N,0.000,0.000,0.000,1950.000,227.000,40860.000,23400.000,29,45
1074,JA,Y,N,0.000,0.000,0.000,1950.000,225.000,40500.000,23400.000,30,45
1018,SK,N,N,0.000,0.000,0.000,1450.000,225.000,40500.000,17400.000,30,110
1016,RG,N,N,0.000,300.000,0.000,1350.000,225.000,40500.000,15900.000,30,126
1016,RG,N,N,0.000,300.000,0.000,1250.000,225.000,40500.000,14700.000,30,134
1016,RG,N,N,0.000,300.000,0.000,1250.000,225.000,40500.000,14700.000,30,134
1016,AM,Y,N,0.000,0.000,0.000,1000.000,225.000,40500.000,12000.000,30,153
1012,CL,N,N,1125.000,0.000,0.000,1125.000,220.000,39600.000,13500.000,31,142
1017,AA,Y,N,1700.000,110.000,0.000,875.000,220.000,39600.000,10390.000,31,181
1017,AA,Y,N,1700.000,110.000,0.000,875.000,220.000,39600.000,10390.000,31,181
1017,AA,Y,N,1700.000,110.000,0.000,875.000,220.000,39600.000,10390.000,31,181
1018,EK,Y,N,1550.000,125.000,0.000,775.000,220.000,39600.000,9175.000,31,207
1018,EK,Y,N,1550.000,125.000,0.000,775.000,220.000,39600.000,9175.000,31,207
1018,EK,Y,N,1500.000,150.000,0.000,775.000,220.000,39600.000,9150.000,31,208
1018,EK,Y,N,1550.000,175.000,0.000,775.000,220.000,39600.000,9125.000,31,209
1018,EK,Y,N,1550.000,200.000,0.000,775.000,220.000,39600.000,9100.000,31,211
1013,MD,N,N,0.000,0.000,0.000,1250.000,215.000,38700.000,15000.000,32,131
1091,EJ,Y,N,1200.000,150.000,0.000,1050.000,210.000,37800.000,12450.000,33,151
1016,CX,N,N,0.000,0.000,40.000,3650.000,200.000,36000.000,43760.000,34,6
1073,AT,N,N,0.000,300.000,0.000,2350.000,200.000,36000.000,27900.000,34,25
1016,CX,N,N,0.000,0.000,0.000,2250.000,200.000,36000.000,27000.000,34,27
1016,CX,N,N,0.000,0.000,0.000,2200.000,200.000,36000.000,26400.000,34,29
1017,TV,N,N,0.000,175.000,0.000,2050.000,200.000,36000.000,24425.000,34,36
1018,CW,Y,N,2150.000,150.000,0.000,1975.000,200.000,36000.000,23550.000,34,44
1019,HS,N,N,0.000,0.000,0.000,1795.000,200.000,36000.000,21540.000,34,59
1051,HA,Y,N,1800.000,100.000,0.000,1800.000,200.000,36000.000,21500.000,34,60
1051,EV,Y,N,1650.000,0.000,0.000,1650.000,200.000,36000.000,19800.000,34,78
1019,HS,N,N,0.000,0.000,0.000,1650.000,200.000,36000.000,19800.000,34,78
1012,AE,N,N,0.000,0.000,40.000,1650.000,200.000,36000.000,19760.000,34,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,200.000,36000.000,19760.000,34,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,200.000,36000.000,19760.000,34,80
1012,KL,N,N,0.000,0.000,40.000,1600.000,200.000,36000.000,19160.000,34,88
1051,HA,Y,N,2000.000,150.000,0.000,1550.000,200.000,36000.000,18450.000,34,97
1011,TZ,Y,N,0.000,0.000,0.000,1475.000,200.000,36000.000,17700.000,34,107
1011,TZ,N,N,1595.000,120.000,0.000,1475.000,200.000,36000.000,17580.000,34,109
1011,TZ,N,N,1595.000,120.000,0.000,1475.000,200.000,36000.000,17580.000,34,109
1055,BS,N,N,0.000,0.000,0.000,1400.000,200.000,36000.000,16800.000,34,114
1011,TZ,N,N,1395.000,120.000,0.000,1275.000,200.000,36000.000,15180.000,34,130
1011,TZ,N,N,1375.000,120.000,0.000,1275.000,200.000,36000.000,15180.000,34,130
1013,KX,Y,N,1600.000,120.000,0.000,1200.000,200.000,36000.000,14280.000,34,136
1011,TZ,Y,N,0.000,0.000,0.000,950.000,200.000,36000.000,11400.000,34,160
1056,TS,N,N,0.000,0.000,0.000,680.000,200.000,36000.000,8160.000,34,224
1056,TS,N,N,0.000,0.000,0.000,680.000,200.000,36000.000,8160.000,34,224
1056,TS,N,N,0.000,0.000,0.000,680.000,200.000,36000.000,8160.000,34,224
1056,TS,N,N,0.000,0.000,0.000,680.000,200.000,36000.000,8160.000,34,224
1016,GX,N,N,0.000,175.000,0.000,2150.000,199.000,35820.000,25625.000,35,32
1073,BA,N,N,0.000,0.000,0.000,1900.000,199.000,35820.000,22800.000,35,50
1072,HD,Y,N,0.000,0.000,0.000,2500.000,195.000,35100.000,30000.000,36,16
1016,HM,N,N,0.000,175.000,0.000,1750.000,195.000,35100.000,20825.000,36,67
1017,RJ,N,N,0.000,0.000,0.000,1595.000,195.000,35100.000,19140.000,36,89
1064,AA,Y,N,1500.000,100.000,0.000,1400.000,195.000,35100.000,16700.000,36,115
1013,MD,N,N,0.000,0.000,0.000,1250.000,195.000,35100.000,15000.000,36,131
1064,AA,Y,N,1220.000,140.000,0.000,1080.000,195.000,35100.000,12820.000,36,148
1064,AA,Y,N,1080.000,120.000,0.000,960.000,195.000,35100.000,11400.000,36,160
1064,AA,Y,N,890.000,110.000,0.000,780.000,195.000,35100.000,9250.000,36,205
1018,EK,Y,N,1550.000,125.000,0.000,775.000,195.000,35100.000,9175.000,36,207
1018,EK,Y,N,1550.000,125.000,0.000,775.000,195.000,35100.000,9175.000,36,207
1018,EK,Y,N,1500.000,150.000,0.000,775.000,195.000,35100.000,9150.000,36,208
1018,EK,Y,N,1550.000,175.000,0.000,775.000,195.000,35100.000,9125.000,36,209
1018,EK,Y,N,1550.000,200.000,0.000,775.000,195.000,35100.000,9100.000,36,211
1064,AA,Y,N,770.000,80.000,0.000,690.000,195.000,35100.000,8200.000,36,223
1064,AA,Y,N,690.000,80.000,0.000,610.000,195.000,35100.000,7240.000,36,232
1064,AA,Y,N,590.000,80.000,0.000,510.000,195.000,35100.000,6040.000,36,248
1012,ES,N,N,0.000,0.000,0.000,4000.000,190.000,34200.000,48000.000,37,3
1015,CR,N,N,0.000,0.000,40.000,1995.000,190.000,34200.000,23900.000,37,40
1071,XJ,Y,N,900.000,200.000,0.000,900.000,190.000,34200.000,10600.000,37,176
1071,XJ,Y,N,900.000,200.000,0.000,900.000,190.000,34200.000,10600.000,37,176
1057,AL,Y,N,4000.000,150.000,0.000,1850.000,189.000,34020.000,22050.000,38,55
1016,PS,Y,N,0.000,0.000,0.000,2200.000,185.000,33300.000,26400.000,39,29
1013,MD,N,N,0.000,0.000,0.000,1250.000,185.000,33300.000,15000.000,39,131
1011,LM,Y,N,0.000,0.000,0.000,1250.000,185.000,33300.000,15000.000,39,131
1091,EJ,Y,N,1200.000,150.000,0.000,1050.000,185.000,33300.000,12450.000,39,151
1078,PD,Y,N,0.000,0.000,0.000,975.000,185.000,33300.000,11700.000,39,158
1078,PD,Y,N,0.000,100.000,0.000,650.000,185.000,33300.000,7700.000,39,228
1072,HD,Y,N,0.000,0.000,0.000,2500.000,180.000,32400.000,30000.000,40,16
1098,HA,N,N,0.000,0.000,0.000,2300.000,180.000,32400.000,27600.000,40,26
1016,KW,N,N,0.000,175.000,0.000,1850.000,180.000,32400.000,22025.000,40,56
1018,MR,Y,N,3600.000,150.000,0.000,1800.000,180.000,32400.000,21450.000,40,61
1092,EV,N,N,0.000,0.000,0.000,1750.000,180.000,32400.000,21000.000,40,65
1012,KL,N,N,0.000,0.000,40.000,1600.000,180.000,32400.000,19160.000,40,88
1017,AL,N,N,0.000,0.000,0.000,1550.000,180.000,32400.000,18600.000,40,96
1017,AL,N,N,0.000,0.000,0.000,1550.000,180.000,32400.000,18600.000,40,96
1013,MM,Y,N,9000.000,456.000,57.000,4500.000,175.000,31500.000,53487.000,41,1
1017,AG,N,N,0.000,0.000,40.000,2500.000,175.000,31500.000,29960.000,41,17
1051,AB,N,N,2400.000,200.000,0.000,2500.000,175.000,31500.000,29800.000,41,19
1054,VZ,N,N,0.000,0.000,0.000,2350.000,175.000,31500.000,28200.000,41,23
1015,CR,N,N,0.000,0.000,40.000,1995.000,175.000,31500.000,23900.000,41,40
1078,GD,N,N,0.000,175.000,0.000,1950.000,175.000,31500.000,23225.000,41,47
1078,GD,N,N,0.000,175.000,0.000,1950.000,175.000,31500.000,23225.000,41,47
1058,LJ,Y,N,1850.000,0.000,0.000,1850.000,175.000,31500.000,22200.000,41,54
1013,HA,N,N,0.000,0.000,0.000,1750.000,175.000,31500.000,21000.000,41,65
1054,VZ,N,N,3276.000,0.000,0.000,1550.000,175.000,31500.000,18600.000,41,96
1051,GX,Y,N,3000.000,0.000,0.000,1500.000,175.000,31500.000,18000.000,41,101
1058,EC,N,N,2900.000,0.000,0.000,1475.000,175.000,31500.000,17700.000,41,107
1072,TK,Y,N,2950.000,120.000,0.000,1475.000,175.000,31500.000,17580.000,41,109
1072,TK,Y,N,2950.000,120.000,0.000,1475.000,175.000,31500.000,17580.000,41,109
1017,WV,Y,N,2000.000,0.000,0.000,1200.000,175.000,31500.000,14400.000,41,135
1017,AG,Y,N,1600.000,60.000,0.000,750.000,175.000,31500.000,8940.000,41,215
1018,DW,Y,N,650.000,100.000,0.000,650.000,175.000,31500.000,7700.000,41,228
1018,DW,Y,N,0.000,0.000,0.000,599.000,175.000,31500.000,7188.000,41,234
1018,DW,Y,N,0.000,0.000,0.000,599.000,175.000,31500.000,7188.000,41,234
1018,DW,Y,N,0.000,0.000,0.000,599.000,175.000,31500.000,7188.000,41,234
1018,DW,Y,N,0.000,0.000,0.000,499.000,175.000,31500.000,5988.000,41,249
1054,AA,N,N,0.000,0.000,0.000,3450.000,170.000,30600.000,41400.000,42,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,170.000,30600.000,41400.000,42,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,170.000,30600.000,41400.000,42,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,170.000,30600.000,41400.000,42,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,170.000,30600.000,41400.000,42,8
1074,EH,N,N,0.000,0.000,0.000,1850.000,170.000,30600.000,22200.000,42,54
1074,EH,N,N,0.000,0.000,0.000,1795.000,170.000,30600.000,21540.000,42,59
1073,BW,N,N,2000.000,0.000,0.000,1625.000,170.000,30600.000,19500.000,42,85
1012,SV,Y,N,1768.000,184.000,30.000,1584.000,170.000,30600.000,18794.000,42,95
1051,XC,Y,N,1400.000,150.000,0.000,1400.000,170.000,30600.000,16650.000,42,117
1012,SV,Y,N,925.000,125.000,30.000,800.000,170.000,30600.000,9445.000,42,202
1017,JG,Y,N,2500.000,0.000,0.000,1250.000,169.000,30420.000,15000.000,43,131
1016,CT,N,N,0.000,300.000,0.000,1795.000,165.000,29700.000,21240.000,44,64
1016,CT,N,N,0.000,300.000,0.000,1795.000,165.000,29700.000,21240.000,44,64
1058,HM,N,N,3500.000,0.000,0.000,1750.000,165.000,29700.000,21000.000,44,65
1011,PT,Y,N,3500.000,0.000,0.000,1700.000,165.000,29700.000,20400.000,44,70
1052,CP,N,N,0.000,0.000,0.000,1650.000,165.000,29700.000,19800.000,44,78
1011,PT,Y,N,3500.000,0.000,0.000,1650.000,165.000,29700.000,19800.000,44,78
1052,CP,N,N,0.000,0.000,0.000,1600.000,165.000,29700.000,19200.000,44,87
1058,HM,N,N,0.000,0.000,40.000,1350.000,165.000,29700.000,16160.000,44,123
1019,RS,Y,N,1000.000,0.000,0.000,1000.000,165.000,29700.000,12000.000,44,153
1072,XP,Y,N,955.000,50.000,0.000,995.000,165.000,29700.000,11890.000,44,155
1054,AA,N,N,0.000,0.000,0.000,3450.000,160.000,28800.000,41400.000,45,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,160.000,28800.000,41400.000,45,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,160.000,28800.000,41400.000,45,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,160.000,28800.000,41400.000,45,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,160.000,28800.000,41400.000,45,8
1016,PS,Y,N,0.000,0.000,0.000,2200.000,160.000,28800.000,26400.000,45,29
1074,EN,Y,N,1975.000,150.000,0.000,1975.000,160.000,28800.000,23550.000,45,44
1011,BK,N,N,0.000,175.000,0.000,1850.000,160.000,28800.000,22025.000,45,56
1011,BK,N,N,0.000,175.000,0.000,1795.000,160.000,28800.000,21365.000,45,63
1072,CB,Y,N,1150.000,118.000,0.000,1150.000,160.000,28800.000,13682.000,45,140
1072,HN,Y,N,1500.000,0.000,0.000,1100.000,160.000,28800.000,13200.000,45,143
1072,XP,Y,N,955.000,50.000,0.000,995.000,160.000,28800.000,11890.000,45,155
1072,CB,N,N,750.000,250.000,0.000,875.000,160.000,28800.000,10250.000,45,185
1054,XB,Y,N,3100.000,0.000,0.000,1613.000,159.000,28620.000,19356.000,46,86
1012,NG,N,N,0.000,0.000,0.000,1550.000,159.000,28620.000,18600.000,46,96
1073,GE,Y,N,1515.000,140.000,0.000,1515.000,159.000,28620.000,18040.000,46,100
1051,XC,Y,N,1400.000,150.000,0.000,1400.000,159.000,28620.000,16650.000,46,117
1073,LM,Y,N,0.000,0.000,0.000,900.000,159.000,28620.000,10800.000,46,167
1073,LM,Y,N,0.000,50.000,0.000,775.000,159.000,28620.000,9250.000,46,205
1012,NH,Y,N,1350.000,40.000,35.000,900.000,156.000,28080.000,10725.000,47,169
1052,CW,N,N,0.000,0.000,40.000,2700.000,155.000,27900.000,32360.000,48,13
1012,RK,Y,N,0.000,0.000,0.000,1550.000,155.000,27900.000,18600.000,48,96
1012,RK,Y,N,0.000,0.000,0.000,1500.000,155.000,27900.000,18000.000,48,101
1012,RK,Y,N,0.000,0.000,0.000,1495.000,155.000,27900.000,17940.000,48,104
1013,KX,Y,N,1600.000,120.000,0.000,1200.000,155.000,27900.000,14280.000,48,136
1011,EJ,Y,N,2475.000,80.000,0.000,825.000,155.000,27900.000,9820.000,48,194
1091,AZ,Y,N,0.000,0.000,0.000,2500.000,150.000,27000.000,30000.000,49,16
1073,AT,N,N,0.000,300.000,0.000,2350.000,150.000,27000.000,27900.000,49,25
1082,GM,N,N,0.000,0.000,0.000,2300.000,150.000,27000.000,27600.000,49,26
1078,LM,N,N,2150.000,0.000,0.000,2150.000,150.000,27000.000,25800.000,49,31
1017,XH,Y,N,4300.000,50.000,0.000,1950.000,150.000,27000.000,23350.000,49,46
1095,BJ,Y,N,1900.000,300.000,0.000,1900.000,150.000,27000.000,22500.000,49,53
1016,VV,Y,N,3600.000,200.000,0.000,1800.000,150.000,27000.000,21400.000,49,62
1013,HA,N,N,0.000,0.000,0.000,1750.000,150.000,27000.000,21000.000,49,65
1013,HA,N,N,0.000,0.000,0.000,1750.000,150.000,27000.000,21000.000,49,65
1017,XH,N,N,0.000,0.000,0.000,1750.000,150.000,27000.000,21000.000,49,65
1012,AE,N,N,0.000,0.000,40.000,1650.000,150.000,27000.000,19760.000,49,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,150.000,27000.000,19760.000,49,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,150.000,27000.000,19760.000,49,80
1051,VE,N,N,1600.000,0.000,0.000,1600.000,150.000,27000.000,19200.000,49,87
1059,CX,Y,N,1585.000,0.000,0.000,1585.000,150.000,27000.000,19020.000,49,91
1051,HR,Y,N,1500.000,0.000,0.000,1550.000,150.000,27000.000,18600.000,49,96
1051,HR,Y,N,1500.000,0.000,0.000,1550.000,150.000,27000.000,18600.000,49,96
1072,PC,N,N,1550.000,0.000,0.000,1550.000,150.000,27000.000,18600.000,49,96
1059,CX,Y,N,1500.000,0.000,0.000,1500.000,150.000,27000.000,18000.000,49,101
1074,XL,Y,N,1500.000,0.000,0.000,1499.000,150.000,27000.000,17988.000,49,102
1018,SK,N,N,0.000,0.000,0.000,1450.000,150.000,27000.000,17400.000,49,110
1056,HR,N,N,0.000,0.000,0.000,1450.000,150.000,27000.000,17400.000,49,110
1053,CG,Y,N,0.000,0.000,0.000,1375.000,150.000,27000.000,16500.000,49,120
1054,BS,Y,N,0.000,0.000,0.000,1350.000,150.000,27000.000,16200.000,49,122
1054,BS,Y,N,0.000,0.000,0.000,1350.000,150.000,27000.000,16200.000,49,122
1017,WV,Y,N,2000.000,0.000,0.000,1200.000,150.000,27000.000,14400.000,49,135
1093,XA,Y,N,1050.000,0.000,0.000,950.000,150.000,27000.000,11400.000,49,160
1093,XA,Y,N,1000.000,0.000,0.000,950.000,150.000,27000.000,11400.000,49,160
1072,JR,Y,N,1800.000,85.000,0.000,900.000,150.000,27000.000,10715.000,49,170
1092,ED,N,N,0.000,0.000,0.000,750.000,150.000,27000.000,9000.000,49,212
1058,EB,Y,N,680.000,16.000,0.000,680.000,150.000,27000.000,8144.000,49,225
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,149.000,26820.000,32400.000,50,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,149.000,26820.000,32400.000,50,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,149.000,26820.000,32400.000,50,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,149.000,26820.000,32400.000,50,12
1019,DC,N,N,2500.000,0.000,0.000,2500.000,149.000,26820.000,30000.000,50,16
1017,WJ,N,N,0.000,300.000,0.000,1975.000,149.000,26820.000,23400.000,50,45
1055,AB,Y,N,4000.000,0.000,0.000,1900.000,149.000,26820.000,22800.000,50,50
1073,GH,N,N,1800.000,0.000,0.000,1800.000,149.000,26820.000,21600.000,50,57
1055,AB,Y,N,0.000,0.000,0.000,1800.000,149.000,26820.000,21600.000,50,57
1017,HZ,N,N,0.000,0.000,0.000,1675.000,149.000,26820.000,20100.000,50,74
1015,KN,N,N,0.000,0.000,0.000,1550.000,149.000,26820.000,18600.000,50,96
